,Game,BatPos,Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,RE24,PO,A,Details,Name,Date,HomeGame
136,11,0,Brandon Nimmo LF,4.0,1.0,0.0,0.0,1.0,2.0,5.0,0.15,0.306,0.275,0.581,17.0,9.0,-0.059,0.78,0.025,-0.083,-0.7,1.0,0.0,,Brandon_Nimmo,201904110,False
137,11,2,Pete Alonso 1B,4.0,1.0,2.0,2.0,1.0,2.0,5.0,0.378,0.451,0.911,1.362,24.0,16.0,0.074,0.78,0.134,-0.059,1.6,6.0,0.0,HR,Pete_Alonso,201904110,False
138,11,4,Robinson Cano 2B,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.18,0.241,0.32,0.561,20.0,13.0,-0.078,0.61,0.0,-0.078,-1.3,0.0,4.0,,Robinson_Cano,201904110,False
139,11,5,Michael Conforto RF,3.0,1.0,0.0,0.0,2.0,2.0,5.0,0.348,0.455,0.63,1.085,22.0,12.0,-0.008,0.6,0.04,-0.048,-0.1,2.0,0.0,,Michael_Conforto,201904110,False
140,11,6,Wilson Ramos C,3.0,1.0,1.0,0.0,2.0,0.0,5.0,0.368,0.415,0.395,0.809,27.0,15.0,0.043,0.68,0.077,-0.034,0.1,14.0,0.0,,Wilson_Ramos,201904110,False
141,11,7,Jeff McNeil 3B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.353,0.45,0.471,0.921,23.0,14.0,-0.025,0.97,0.03,-0.055,-0.5,1.0,1.0,,Jeff_McNeil,201904110,False
142,11,8,Amed Rosario SS,4.0,1.0,2.0,4.0,0.0,0.0,4.0,0.283,0.353,0.435,0.788,10.0,7.0,0.297,1.12,0.313,-0.016,2.6,0.0,1.0,HR,Amed_Rosario,201904110,False
143,11,9,Juan Lagares CF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.182,0.308,0.318,0.626,12.0,7.0,0.042,0.73,0.059,-0.017,0.4,2.0,0.0,,Juan_Lagares,201904110,False
144,11,10,Steven Matz P,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,6.0,-0.084,1.34,0.0,-0.084,-1.2,0.0,0.0,SH,Steven_Matz,201904110,False
145,11,12,   Luis Guillorme PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.143,0.25,0.143,0.393,3.0,3.0,-0.002,0.09,0.0,-0.002,-0.1,,,,Luis_Guillorme,201904110,False
146,11,16,Team Totals,33.0,6.0,7.0,6.0,7.0,9.0,41.0,0.212,0.35,0.394,0.744,166.0,102.0,0.204,0.78,0.682,-0.476,1.0,27.0,6.0,,Team_Totals,201904110,False
147,12,0,Jeff McNeil 3B,5.0,1.0,2.0,2.0,0.0,0.0,5.0,0.359,0.444,0.487,0.932,11.0,9.0,0.154,0.76,0.185,-0.031,1.4,0.0,3.0,2B,Jeff_McNeil,201904120,False
148,12,1,Amed Rosario SS,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.255,0.321,0.392,0.714,20.0,14.0,-0.11,0.74,0.0,-0.11,-1.9,0.0,1.0,,Amed_Rosario,201904120,False
149,12,2,Robinson Cano 2B,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.182,0.237,0.327,0.565,16.0,11.0,0.011,0.59,0.064,-0.053,0.0,1.0,3.0,2B,Robinson_Cano,201904120,False
150,12,3,Michael Conforto RF,4.0,0.0,1.0,1.0,1.0,0.0,5.0,0.34,0.45,0.62,1.07,16.0,7.0,0.042,0.47,0.071,-0.029,0.7,3.0,0.0,"2B,SB",Michael_Conforto,201904120,False
151,12,4,Wilson Ramos C,2.0,0.0,0.0,0.0,3.0,2.0,5.0,0.35,0.435,0.375,0.81,22.0,12.0,-0.019,0.55,0.013,-0.031,-0.1,9.0,1.0,IW,Wilson_Ramos,201904120,False
152,12,5,Dominic Smith 1B,4.0,1.0,2.0,0.0,1.0,0.0,5.0,0.438,0.526,0.5,1.026,17.0,10.0,-0.01,0.6,0.038,-0.048,0.4,9.0,1.0,2B,Dominic_Smith,201904120,False
153,12,6,Keon Broxton CF-LF,4.0,1.0,0.0,0.0,1.0,3.0,5.0,0.222,0.333,0.222,0.556,23.0,13.0,0.0,0.79,0.061,-0.061,-1.3,2.0,0.0,SB,Keon_Broxton,201904120,False
154,12,7,Brandon Nimmo LF,4.0,2.0,3.0,2.0,0.0,0.0,4.0,0.205,0.34,0.409,0.749,17.0,8.0,0.255,0.61,0.261,-0.006,3.0,2.0,0.0,"HR,2B",Brandon_Nimmo,201904120,False
155,12,9,Zack Wheeler P,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.167,0.167,0.167,0.333,10.0,7.0,-0.05,0.65,0.012,-0.061,-0.7,0.0,0.0,,Zack_Wheeler,201904120,False
156,12,11,   Pete Alonso PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37,0.442,0.891,1.334,4.0,3.0,-0.008,0.29,0.0,-0.008,-0.5,,,,Pete_Alonso,201904120,False
157,12,13,Team Totals,37.0,6.0,10.0,6.0,6.0,9.0,43.0,0.27,0.372,0.486,0.859,156.0,94.0,0.265,0.63,0.705,-0.438,1.0,27.0,10.0,,Team_Totals,201904120,False
158,13,0,Jeff McNeil 2B-3B,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.364,0.44,0.477,0.917,15.0,11.0,0.031,0.55,0.064,-0.032,0.2,1.0,2.0,,Jeff_McNeil,201904130,False
159,13,1,Pete Alonso 1B,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.36,0.439,0.86,1.299,18.0,12.0,-0.043,0.71,0.04,-0.084,-0.6,4.0,0.0,2B,Pete_Alonso,201904130,False
160,13,2,Michael Conforto RF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.34,0.453,0.623,1.076,14.0,8.0,-0.008,0.71,0.031,-0.038,-0.1,4.0,0.0,2B,Michael_Conforto,201904130,False
161,13,4,   Dominic Smith PH,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.471,0.55,0.588,1.138,6.0,5.0,0.006,0.09,0.006,0.0,0.9,,,2B,Dominic_Smith,201904130,False
162,13,5,J.D. Davis 3B,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.242,0.375,0.485,0.86,10.0,5.0,-0.054,1.14,0.01,-0.064,-0.7,1.0,0.0,,J.D._Davis,201904130,False
163,13,7,   Brandon Nimmo LF,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.217,0.345,0.413,0.758,7.0,5.0,0.007,0.14,0.009,-0.002,0.5,0.0,0.0,,Brandon_Nimmo,201904130,False
164,13,8,Travis d'Arnaud C,4.0,2.0,1.0,1.0,1.0,0.0,5.0,0.091,0.167,0.091,0.258,22.0,10.0,-0.014,0.44,0.032,-0.046,0.2,7.0,0.0,,Travis_d'Arnaud,201904130,False
165,13,9,Keon Broxton LF-RF,4.0,1.0,1.0,0.0,1.0,3.0,5.0,0.227,0.346,0.227,0.573,23.0,13.0,0.021,0.48,0.051,-0.03,0.2,3.0,0.0,,Keon_Broxton,201904130,False
166,13,10,Amed Rosario SS,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.255,0.317,0.382,0.698,15.0,8.0,0.066,0.99,0.081,-0.015,2.0,0.0,3.0,,Amed_Rosario,201904130,False
167,13,11,Juan Lagares CF,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.231,0.333,0.385,0.718,10.0,8.0,0.112,0.87,0.172,-0.06,0.5,3.0,0.0,2B,Juan_Lagares,201904130,False
168,13,14,   Luis Guillorme 2B,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.111,0.2,0.111,0.311,9.0,7.0,-0.013,0.23,0.0,-0.013,-0.9,1.0,1.0,,Luis_Guillorme,201904130,False
169,13,15,Team Totals,35.0,7.0,11.0,6.0,5.0,9.0,42.0,0.314,0.39,0.429,0.819,155.0,97.0,0.084,0.67,0.496,-0.411,2.0,24.0,6.0,,Team_Totals,201904130,False
170,14,0,Brandon Nimmo CF-LF,5.0,0.0,2.0,0.0,0.0,2.0,5.0,0.235,0.35,0.412,0.762,26.0,14.0,-0.021,1.0,0.075,-0.096,-0.2,2.0,0.0,,Brandon_Nimmo,201904140,False
171,14,1,Pete Alonso 1B,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.345,0.419,0.8,1.219,22.0,16.0,-0.077,0.92,0.024,-0.101,-0.9,3.0,1.0,,Pete_Alonso,201904140,False
172,14,2,Robinson Cano 2B,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.183,0.234,0.317,0.551,21.0,15.0,-0.078,0.8,0.014,-0.092,-1.0,0.0,1.0,,Robinson_Cano,201904140,False
173,14,3,Michael Conforto RF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.328,0.435,0.603,1.038,21.0,13.0,-0.035,0.64,0.035,-0.069,-0.5,1.0,0.0,2B,Michael_Conforto,201904140,False
174,14,4,Wilson Ramos C,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.341,0.42,0.364,0.784,6.0,4.0,-0.112,1.12,0.008,-0.121,-0.9,13.0,0.0,,Wilson_Ramos,201904140,False
175,14,5,Jeff McNeil LF-3B,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.383,0.463,0.511,0.974,16.0,8.0,0.071,0.75,0.095,-0.024,1.2,1.0,0.0,2B,Jeff_McNeil,201904140,False
176,14,6,Amed Rosario SS,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.254,0.313,0.373,0.685,12.0,8.0,-0.074,1.14,0.021,-0.096,-0.3,1.0,1.0,,Amed_Rosario,201904140,False
177,14,7,J.D. Davis 3B,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.257,0.395,0.571,0.967,9.0,4.0,0.095,0.84,0.127,-0.032,1.0,1.0,0.0,HR,J.D._Davis,201904140,False
178,14,9,   Dominic Smith PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444,0.524,0.556,1.079,3.0,2.0,-0.032,1.39,0.0,-0.032,-0.5,,,,Dominic_Smith,201904140,False
179,14,11,Jacob deGrom P,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.125,0.125,0.5,0.625,10.0,7.0,-0.065,1.23,0.0,-0.065,-0.6,0.0,1.0,,Jacob_deGrom,201904140,False
180,14,13,   Keon Broxton CF,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.25,0.357,0.25,0.607,5.0,5.0,0.024,0.73,0.041,-0.017,0.8,2.0,0.0,,Keon_Broxton,201904140,False
181,14,14,Team Totals,38.0,3.0,11.0,3.0,2.0,10.0,40.0,0.289,0.325,0.421,0.746,151.0,96.0,-0.304,0.92,0.44,-0.745,-2.0,24.0,4.0,,Team_Totals,201904140,False
182,15,0,Brandon Nimmo CF-LF,3.0,2.0,1.0,1.0,3.0,1.0,6.0,0.241,0.379,0.463,0.842,26.0,11.0,0.283,1.56,0.332,-0.049,1.6,0.0,0.0,"HR,IW",Brandon_Nimmo,201904150,False
183,15,1,Pete Alonso 1B,4.0,1.0,1.0,0.0,1.0,2.0,5.0,0.339,0.418,0.763,1.181,20.0,11.0,-0.058,1.37,0.07,-0.128,-0.5,2.0,0.0,,Pete_Alonso,201904150,False
184,15,5,   Travis d'Arnaud PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.083,0.154,0.083,0.237,3.0,3.0,-0.118,3.66,0.0,-0.118,-0.6,,,,Travis_d'Arnaud,201904150,False
185,15,7,Robinson Cano 2B,5.0,0.0,1.0,2.0,1.0,2.0,6.0,0.185,0.243,0.323,0.566,22.0,16.0,0.04,1.99,0.254,-0.214,1.1,3.0,2.0,2B,Robinson_Cano,201904150,False
186,15,8,Michael Conforto RF,6.0,1.0,1.0,0.0,0.0,1.0,6.0,0.313,0.413,0.563,0.976,19.0,12.0,0.231,1.86,0.377,-0.146,0.0,4.0,0.0,,Michael_Conforto,201904150,False
187,15,9,Wilson Ramos C,6.0,1.0,1.0,2.0,0.0,1.0,6.0,0.32,0.393,0.34,0.733,18.0,12.0,0.013,1.43,0.183,-0.17,0.2,16.0,2.0,,Wilson_Ramos,201904150,False
188,15,10,Jeff McNeil LF-3B,5.0,0.0,3.0,1.0,0.0,0.0,5.0,0.404,0.475,0.519,0.994,10.0,7.0,0.107,1.21,0.2,-0.093,0.9,0.0,2.0,CS,Jeff_McNeil,201904150,False
189,15,11,Amed Rosario SS,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.266,0.319,0.391,0.709,14.0,11.0,-0.165,1.26,0.072,-0.237,-0.8,4.0,3.0,"2B,SB,GDP",Amed_Rosario,201904150,False
190,15,12,J.D. Davis 3B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.263,0.404,0.553,0.957,14.0,8.0,-0.009,1.16,0.068,-0.077,-0.0,0.0,0.0,,J.D._Davis,201904150,False
191,15,13,   Dominic Smith 1B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.421,0.5,0.526,1.026,5.0,3.0,-0.036,1.38,0.0,-0.036,-0.1,3.0,0.0,,Dominic_Smith,201904150,False
192,15,14,Noah Syndergaard P,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.222,0.0,0.222,8.0,6.0,-0.079,1.54,0.0,-0.079,-0.8,0.0,0.0,,Noah_Syndergaard,201904150,False
193,15,15,   Keon Broxton PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.345,0.24,0.585,4.0,2.0,-0.035,1.34,0.0,-0.035,-0.3,,,,Keon_Broxton,201904150,False
194,15,17,   Juan Lagares PH-CF,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.25,0.344,0.393,0.737,8.0,5.0,0.07,1.81,0.082,-0.012,0.2,1.0,0.0,,Juan_Lagares,201904150,False
195,15,18,Team Totals,44.0,7.0,12.0,6.0,6.0,11.0,50.0,0.273,0.36,0.386,0.746,171.0,107.0,0.244,1.54,1.638,-1.394,1.1,33.0,9.0,,Team_Totals,201904150,False
196,16,1,   Juan Lagares CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.219,0.306,0.344,0.649,20.0,14.0,-0.013,0.11,0.0,-0.013,-1.4,3.0,0.0,,Juan_Lagares,201904160,False
197,16,2,Pete Alonso 1B,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.328,0.423,0.738,1.16,15.0,6.0,0.052,0.4,0.055,-0.004,0.4,5.0,0.0,HBP,Pete_Alonso,201904160,False
198,16,3,   Keon Broxton LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.231,0.333,0.231,0.564,3.0,3.0,0.0,0.0,0.0,0.0,-0.2,4.0,0.0,,Keon_Broxton,201904160,False
199,16,4,Robinson Cano 2B,5.0,0.0,2.0,0.0,0.0,2.0,5.0,0.2,0.253,0.343,0.596,24.0,15.0,-0.02,0.4,0.007,-0.028,0.5,2.0,1.0,2B,Robinson_Cano,201904160,False
200,16,5,Michael Conforto RF,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.313,0.418,0.597,1.015,18.0,10.0,-0.101,0.47,0.011,-0.112,-0.4,2.0,0.0,"HR,GDP",Michael_Conforto,201904160,False
201,16,6,Wilson Ramos C,3.0,1.0,1.0,2.0,0.0,0.0,4.0,0.321,0.383,0.396,0.78,15.0,9.0,-0.001,0.12,0.008,-0.008,0.5,4.0,1.0,"HR,SF",Wilson_Ramos,201904160,False
202,16,7,Jeff McNeil LF,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.418,0.484,0.545,1.029,9.0,5.0,0.011,0.18,0.016,-0.005,0.6,1.0,0.0,2B,Jeff_McNeil,201904160,False
203,16,8,   Dominic Smith 1B,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.45,0.522,0.55,1.072,3.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,,Dominic_Smith,201904160,False
204,16,9,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.265,0.315,0.382,0.697,21.0,16.0,-0.01,0.17,0.005,-0.015,-0.8,0.0,2.0,,Amed_Rosario,201904160,False
205,16,10,J.D. Davis 3B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.286,0.412,0.548,0.959,14.0,8.0,0.011,0.14,0.016,-0.005,0.3,2.0,2.0,,J.D._Davis,201904160,False
206,16,12,   Drew Gagnon P,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,-0.028,0.28,0.0,-0.028,-1.9,0.0,0.0,"SH,GDP",Drew_Gagnon,201904160,False
207,16,13,   Paul Sewald P,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,,Paul_Sewald,201904160,False
208,16,14,Team Totals,33.0,3.0,10.0,3.0,3.0,8.0,39.0,0.303,0.368,0.545,0.914,159.0,97.0,-0.064,0.25,0.153,-0.218,-1.9,24.0,6.0,,Team_Totals,201904160,False
209,17,0,Jeff McNeil LF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.424,0.485,0.542,1.027,9.0,8.0,-0.044,1.12,0.065,-0.109,-0.3,0.0,0.0,GDP,Jeff_McNeil,201904170,False
210,17,1,Pete Alonso 1B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.323,0.413,0.708,1.121,18.0,12.0,-0.04,1.3,0.077,-0.117,-0.7,10.0,1.0,GDP,Pete_Alonso,201904170,False
211,17,2,Robinson Cano 2B,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.192,0.253,0.329,0.582,11.0,6.0,0.05,1.38,0.122,-0.072,0.0,0.0,2.0,HBP,Robinson_Cano,201904170,False
212,17,3,Michael Conforto RF,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.324,0.422,0.634,1.055,15.0,11.0,0.023,1.72,0.141,-0.117,1.1,2.0,0.0,"HR,SB",Michael_Conforto,201904170,False
213,17,4,J.D. Davis 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.283,0.4,0.522,0.922,17.0,10.0,-0.098,1.78,0.059,-0.157,-0.9,0.0,5.0,,J.D._Davis,201904170,False
214,17,5,Amed Rosario SS,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.264,0.312,0.375,0.687,9.0,7.0,-0.06,1.93,0.063,-0.124,-0.1,0.0,2.0,,Amed_Rosario,201904170,False
215,17,6,Travis d'Arnaud C,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.071,0.188,0.071,0.259,12.0,7.0,-0.092,1.31,0.011,-0.102,-0.6,6.0,0.0,GDP,Travis_d'Arnaud,201904170,False
216,17,8,Keon Broxton CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.2,0.294,0.2,0.494,13.0,8.0,-0.335,3.23,0.0,-0.335,-1.6,5.0,0.0,,Keon_Broxton,201904170,False
217,17,9,Zack Wheeler P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.125,0.125,0.125,0.25,13.0,9.0,-0.059,1.14,0.0,-0.059,-0.5,1.0,0.0,,Zack_Wheeler,201904170,False
218,17,12,Team Totals,31.0,2.0,7.0,2.0,2.0,5.0,35.0,0.226,0.314,0.323,0.637,125.0,81.0,-0.518,1.79,0.675,-1.192,-2.9,24.0,10.0,,Team_Totals,201904170,False
219,18,0,Jeff McNeil LF-3B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.391,0.451,0.5,0.951,19.0,11.0,-0.095,0.72,0.0,-0.095,-1.4,2.0,0.0,,Jeff_McNeil,201904190,False
220,18,1,Pete Alonso 1B,4.0,2.0,2.0,1.0,1.0,0.0,5.0,0.333,0.425,0.739,1.164,27.0,13.0,0.086,0.58,0.102,-0.016,1.7,7.0,0.0,HR,Pete_Alonso,201904190,False
221,18,2,Robinson Cano 2B,5.0,1.0,3.0,1.0,0.0,1.0,5.0,0.218,0.274,0.372,0.646,17.0,12.0,0.135,0.71,0.159,-0.024,1.8,4.0,1.0,2·2B,Robinson_Cano,201904190,False
222,18,3,Michael Conforto RF,2.0,1.0,0.0,0.0,3.0,1.0,5.0,0.315,0.432,0.616,1.048,23.0,7.0,0.001,0.72,0.034,-0.033,-0.2,1.0,0.0,,Michael_Conforto,201904190,False
223,18,4,Wilson Ramos C,5.0,0.0,1.0,2.0,0.0,1.0,5.0,0.31,0.379,0.379,0.758,12.0,11.0,0.037,1.06,0.109,-0.073,-0.4,7.0,0.0,,Wilson_Ramos,201904190,False
224,18,5,J.D. Davis 3B,4.0,0.0,2.0,1.0,1.0,0.0,5.0,0.3,0.417,0.54,0.957,15.0,8.0,0.092,0.78,0.123,-0.031,1.1,0.0,1.0,2B,J.D._Davis,201904190,False
225,18,7,Amed Rosario SS,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.26,0.305,0.364,0.669,18.0,15.0,-0.083,0.81,0.015,-0.098,-1.3,0.0,3.0,,Amed_Rosario,201904190,False
226,18,8,Juan Lagares CF,4.0,1.0,2.0,0.0,0.0,1.0,5.0,0.25,0.325,0.361,0.686,12.0,8.0,0.014,0.62,0.048,-0.034,0.2,6.0,0.0,SH,Juan_Lagares,201904190,False
227,18,9,Jason Vargas P,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,9.0,-0.048,0.87,0.0,-0.048,-0.9,0.0,1.0,SH,Jason_Vargas,201904190,False
228,18,11,   Dominic Smith PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.429,0.52,0.524,1.044,6.0,4.0,-0.025,0.88,0.0,-0.025,-0.3,,,,Dominic_Smith,201904190,False
229,18,16,Team Totals,37.0,5.0,11.0,5.0,5.0,8.0,44.0,0.297,0.381,0.459,0.84,160.0,98.0,0.114,0.76,0.59,-0.477,0.3,27.0,8.0,,Team_Totals,201904190,False
230,19,0,Brandon Nimmo CF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.228,0.38,0.439,0.819,16.0,9.0,-0.023,0.41,0.012,-0.034,-0.6,7.0,0.0,,Brandon_Nimmo,201904200,False
231,19,1,Pete Alonso 1B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.315,0.405,0.699,1.103,16.0,11.0,-0.044,0.41,0.0,-0.044,-0.8,4.0,0.0,,Pete_Alonso,201904200,False
232,19,3,Robinson Cano 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.222,0.276,0.37,0.646,9.0,8.0,0.008,0.35,0.022,-0.015,0.1,3.0,2.0,,Robinson_Cano,201904200,False
233,19,5,   Dominic Smith PH-1B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.409,0.5,0.5,1.0,5.0,3.0,0.0,0.01,0.0,0.0,-0.1,1.0,0.0,,Dominic_Smith,201904200,False
234,19,6,Michael Conforto RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.299,0.413,0.584,0.997,16.0,10.0,-0.047,0.48,0.0,-0.047,-1.0,3.0,0.0,,Michael_Conforto,201904200,False
235,19,7,Wilson Ramos C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.295,0.362,0.361,0.723,8.0,8.0,-0.03,0.45,0.0,-0.03,-0.6,2.0,0.0,,Wilson_Ramos,201904200,False
236,19,8,   Travis d'Arnaud C,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.067,0.176,0.067,0.243,4.0,4.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,,Travis_d'Arnaud,201904200,False
237,19,9,Jeff McNeil LF-2B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.388,0.453,0.493,0.946,14.0,9.0,-0.001,0.23,0.014,-0.015,-0.0,3.0,0.0,,Jeff_McNeil,201904200,False
238,19,10,Amed Rosario SS,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.263,0.306,0.388,0.693,7.0,7.0,-0.033,0.45,0.003,-0.036,0.9,0.0,1.0,3B,Amed_Rosario,201904200,False
239,19,11,J.D. Davis 3B,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.283,0.397,0.509,0.906,7.0,7.0,-0.031,0.4,0.0,-0.031,-0.3,1.0,2.0,,J.D._Davis,201904200,False
240,19,12,Chris Flexen P,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.5,0.5,1.0,5.0,3.0,-0.009,0.37,0.006,-0.015,-0.0,0.0,1.0,,Chris_Flexen,201904200,False
241,19,14,   Keon Broxton LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.194,0.286,0.194,0.479,2.0,2.0,-0.001,0.03,0.0,-0.001,-0.1,0.0,0.0,,Keon_Broxton,201904200,False
242,19,15,Team Totals,31.0,2.0,4.0,2.0,2.0,5.0,33.0,0.129,0.182,0.194,0.375,109.0,81.0,-0.211,0.36,0.057,-0.268,-2.7,24.0,8.0,,Team_Totals,201904200,False
243,20,0,Brandon Nimmo LF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.217,0.365,0.417,0.782,14.0,9.0,-0.057,0.73,0.0,-0.057,-0.6,0.0,0.0,,Brandon_Nimmo,201904210,False
244,20,1,   J.D. Davis PH-3B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.273,0.385,0.491,0.876,9.0,5.0,-0.068,1.32,0.0,-0.068,-0.6,0.0,2.0,,J.D._Davis,201904210,False
245,20,2,Pete Alonso 1B,4.0,1.0,2.0,1.0,1.0,1.0,5.0,0.325,0.416,0.727,1.143,22.0,10.0,0.109,0.67,0.15,-0.042,0.9,8.0,1.0,HR,Pete_Alonso,201904210,False
246,20,3,Robinson Cano 2B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.235,0.286,0.412,0.697,16.0,10.0,0.129,0.73,0.144,-0.016,1.8,1.0,2.0,HR,Robinson_Cano,201904210,False
247,20,4,   Juan Lagares PH-CF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.243,0.317,0.351,0.668,5.0,4.0,-0.036,1.25,0.0,-0.036,-0.2,0.0,0.0,,Juan_Lagares,201904210,False
248,20,5,Michael Conforto RF,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.3,0.417,0.613,1.029,12.0,7.0,0.062,1.0,0.102,-0.041,0.9,3.0,0.0,HR,Michael_Conforto,201904210,False
249,20,6,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.262,0.303,0.381,0.684,12.0,9.0,-0.089,1.16,0.018,-0.107,-0.8,0.0,1.0,,Amed_Rosario,201904210,False
250,20,7,Jeff McNeil 3B-LF-2B,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.371,0.443,0.471,0.914,20.0,15.0,-0.117,1.77,0.041,-0.158,-1.1,1.0,1.0,HBP,Jeff_McNeil,201904210,False
251,20,8,Keon Broxton CF-LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.171,0.256,0.171,0.428,22.0,14.0,-0.102,1.03,0.0,-0.102,-1.0,4.0,0.0,,Keon_Broxton,201904210,False
252,20,9,Travis d'Arnaud C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.053,0.143,0.053,0.195,14.0,11.0,-0.071,0.7,0.0,-0.071,-0.7,6.0,0.0,,Travis_d'Arnaud,201904210,False
253,20,10,Noah Syndergaard P,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.111,0.273,0.444,0.717,8.0,5.0,0.044,0.33,0.054,-0.01,0.9,0.0,1.0,HR,Noah_Syndergaard,201904210,False
254,20,13,   Wilson Ramos PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.29,0.357,0.355,0.712,3.0,3.0,-0.04,1.53,0.0,-0.04,-0.2,,,,Wilson_Ramos,201904210,False
